chrom,start,end
chr8,52355000.0,52465000.0
chr8,52465000.0,52605000.0
chr8,52605000.0,52775000.0
chr8,52775000.0,52905000.0
chr8,52905000.0,52935000.0
chr8,52935000.0,53005000.0
chr8,53005000.0,53085000.0
chr8,53085000.0,53185000.0
chr8,53185000.0,53285000.0
chr8,53285000.0,53455000.0
chr8,53455000.0,53525000.0
chr8,53525000.0,53595000.0
chr8,53595000.0,53695000.0
chr8,53695000.0,53855000.0
chr8,53855000.0,54075000.0
chr8,54075000.0,54215000.0
chr8,54215000.0,54385000.0
chr8,54385000.0,54495000.0
chr8,54495000.0,54675000.0
chr8,54675000.0,54935000.0
chr8,54935000.0,55545000.0
chr8,55545000.0,55745000.0
chr8,55745000.0,55815000.0
chr8,55815000.0,55955000.0
chr8,55955000.0,56055000.0
chr8,56055000.0,56165000.0
chr8,56165000.0,56215000.0
chr8,56215000.0,56255000.0
chr8,56255000.0,56295000.0
chr8,56295000.0,56495000.0
chr8,56495000.0,56625000.0
chr8,56625000.0,56755000.0
chr8,56755000.0,56895000.0
chr8,56895000.0,56995000.0
chr8,56995000.0,57305000.0
chr8,57305000.0,57425000.0
chr8,57425000.0,57475000.0
chr8,57475000.0,57525000.0
chr8,57525000.0,57645000.0
chr8,57645000.0,57815000.0
chr8,57815000.0,57945000.0
chr8,57945000.0,58135000.0
chr8,58135000.0,58225000.0
chr8,58225000.0,58435000.0
chr8,58435000.0,58565000.0
chr8,58565000.0,58625000.0
chr8,58625000.0,58845000.0
chr8,58845000.0,58995000.0
chr8,58995000.0,59165000.0
chr8,59165000.0,59365000.0
chr8,59365000.0,59555000.0
chr8,59555000.0,59665000.0
chr8,59665000.0,59805000.0
chr8,59805000.0,59865000.0
chr8,59865000.0,59975000.0
chr8,59975000.0,60095000.0
chr8,60095000.0,60215000.0
chr8,60215000.0,60315000.0
chr8,60315000.0,60355000.0
chr8,60355000.0,60495000.0
chr8,60495000.0,60885000.0
chr8,60885000.0,60985000.0
chr8,60985000.0,61145000.0
chr8,61145000.0,61215000.0
chr8,61215000.0,61315000.0
chr8,61315000.0,61385000.0
chr8,61385000.0,61525000.0
chr8,61525000.0,61705000.0
chr8,61705000.0,61875000.0
chr8,61875000.0,62065000.0
chr8,62065000.0,62175000.0
chr8,62175000.0,62425000.0
chr8,62425000.0,62515000.0
chr8,62515000.0,62635000.0
chr8,62635000.0,62905000.0
chr8,62905000.0,63055000.0
chr8,63055000.0,63105000.0
chr8,63105000.0,63305000.0
chr8,63305000.0,63625000.0
chr8,63625000.0,63705000.0
chr8,63705000.0,63885000.0
chr8,63885000.0,64125000.0
chr8,64125000.0,64215000.0
chr8,64215000.0,64545000.0
chr8,64545000.0,64595000.0
chr8,64595000.0,64695000.0
chr8,64695000.0,64845000.0
chr8,64845000.0,64945000.0
chr8,64945000.0,65025000.0
chr8,65025000.0,65115000.0
chr8,65115000.0,65215000.0
chr8,65215000.0,65285000.0
chr8,65285000.0,65455000.0
chr8,65455000.0,65505000.0
chr8,65505000.0,65595000.0
chr8,65595000.0,65955000.0
chr8,65955000.0,66025000.0
chr8,66025000.0,66225000.0
chr8,66225000.0,66445000.0
chr8,66445000.0,66505000.0
chr8,66505000.0,66595000.0
chr8,66595000.0,66705000.0
chr8,66705000.0,66855000.0
chr8,66855000.0,66925000.0
chr8,66925000.0,67055000.0
chr8,67055000.0,67265000.0
chr8,67265000.0,67395000.0
chr8,67395000.0,67495000.0
chr8,67495000.0,67585000.0
chr8,67585000.0,67685000.0
chr8,67685000.0,67825000.0
chr8,67825000.0,67895000.0
chr8,67895000.0,67985000.0
chr8,67985000.0,68285000.0
chr8,68285000.0,68525000.0
chr8,68525000.0,68735000.0
chr8,68735000.0,69025000.0
chr8,69025000.0,69125000.0
chr8,69125000.0,69215000.0
chr8,69215000.0,69565000.0
chr8,69565000.0,69715000.0
chr8,69715000.0,69905000.0
chr8,69905000.0,70005000.0
chr8,70005000.0,70175000.0
chr8,70175000.0,70225000.0
chr8,70225000.0,70365000.0
chr8,70365000.0,70505000.0
chr8,70505000.0,70605000.0
chr8,70605000.0,70665000.0
chr8,70665000.0,70705000.0
chr8,70705000.0,70765000.0
chr8,70765000.0,70905000.0
chr8,70905000.0,71125000.0
chr8,71125000.0,71275000.0
chr8,71275000.0,71365000.0
chr8,71365000.0,71415000.0
chr8,71415000.0,71535000.0
chr8,71535000.0,71845000.0
chr8,71845000.0,71985000.0
chr8,71985000.0,72045000.0
chr8,72045000.0,72095000.0
chr8,72095000.0,72265000.0
chr8,72265000.0,72415000.0
chr8,72415000.0,72485000.0
chr8,72485000.0,72785000.0
chr8,72785000.0,72945000.0
chr8,72945000.0,73005000.0
chr8,73005000.0,73195000.0
chr8,73195000.0,73355000.0
chr8,73355000.0,73455000.0
chr8,73455000.0,73665000.0
chr8,73665000.0,73815000.0
chr8,73815000.0,73945000.0
chr8,73945000.0,74055000.0
chr8,74055000.0,74305000.0
chr8,74305000.0,74385000.0
chr8,74385000.0,74505000.0
chr8,74505000.0,74685000.0
chr8,74685000.0,74855000.0
chr8,74855000.0,74975000.0
chr8,74975000.0,75125000.0
chr8,75125000.0,75305000.0
chr8,75305000.0,75415000.0
chr8,75415000.0,75605000.0
chr8,75605000.0,75775000.0
chr8,75775000.0,75895000.0
chr8,75895000.0,76055000.0
chr8,76055000.0,76235000.0
chr8,76235000.0,76345000.0
chr8,76345000.0,76465000.0
chr8,76465000.0,76785000.0
chr8,76785000.0,76885000.0
chr8,76885000.0,77155000.0
chr8,77155000.0,77415000.0
chr8,77415000.0,77545000.0
chr8,77545000.0,77615000.0
chr8,77615000.0,78055000.0
chr8,78055000.0,78115000.0
chr8,78115000.0,78305000.0
chr8,78305000.0,78425000.0
chr8,78425000.0,78725000.0
chr8,78725000.0,79025000.0
chr8,79025000.0,79285000.0
chr8,79285000.0,79395000.0
chr8,79395000.0,79745000.0
chr8,79745000.0,79815000.0
chr8,79815000.0,80275000.0
chr8,80275000.0,80485000.0
chr8,80485000.0,80745000.0
chr8,80745000.0,81015000.0
chr8,81015000.0,81145000.0
chr8,81145000.0,81335000.0
chr8,81335000.0,81695000.0
chr8,81695000.0,81815000.0
chr8,81815000.0,81915000.0
chr8,81915000.0,82015000.0
chr8,82015000.0,82115000.0
chr8,82115000.0,82235000.0
chr8,82235000.0,82355000.0
chr8,82355000.0,82635000.0
chr8,82635000.0,82745000.0
chr8,82745000.0,82855000.0
chr8,82855000.0,83085000.0
chr8,83085000.0,83335000.0
chr8,83335000.0,83455000.0
chr8,83455000.0,83555000.0
chr8,83555000.0,83655000.0
chr8,83655000.0,83775000.0
chr8,83775000.0,83895000.0
chr8,83895000.0,83955000.0
chr8,83955000.0,84005000.0
chr8,84005000.0,84185000.0
chr8,84185000.0,84285000.0
chr8,84285000.0,84365000.0
chr8,84365000.0,84565000.0
chr8,84565000.0,84635000.0
chr8,84635000.0,84705000.0
chr8,84705000.0,84825000.0
chr8,84825000.0,84905000.0
chr8,84905000.0,84965000.0
chr8,84965000.0,85025000.0
chr8,85025000.0,85075000.0
chr8,85075000.0,85185000.0
chr8,85185000.0,85315000.0
chr8,85315000.0,85405000.0
chr8,85405000.0,85695000.0
chr8,85695000.0,85825000.0
chr8,85825000.0,86135000.0
chr8,86135000.0,86275000.0
chr8,86275000.0,86595000.0
chr8,86595000.0,86725000.0
chr8,86725000.0,86915000.0
chr8,86915000.0,87025000.0
chr8,87025000.0,87215000.0
chr8,87215000.0,87535000.0
chr8,87535000.0,87765000.0
chr8,87765000.0,88035000.0
chr8,88035000.0,88195000.0
chr8,88195000.0,88265000.0
chr8,88265000.0,88375000.0
chr8,88375000.0,88535000.0
chr8,88535000.0,88635000.0
chr8,88635000.0,88945000.0
chr8,88945000.0,89075000.0
chr8,89075000.0,89165000.0
chr8,89165000.0,89235000.0
chr8,89235000.0,89395000.0
chr8,89395000.0,89625000.0
chr8,89625000.0,89795000.0
chr8,89795000.0,89975000.0
chr8,89975000.0,90115000.0
chr8,90115000.0,90345000.0
chr8,90345000.0,90485000.0
chr8,90485000.0,90585000.0
chr8,90585000.0,90795000.0
chr8,90795000.0,90965000.0
chr8,90965000.0,91065000.0
chr8,91065000.0,91155000.0
chr8,91155000.0,91315000.0
chr8,91315000.0,91545000.0
chr8,91545000.0,91795000.0
chr8,91795000.0,92075000.0
chr8,92075000.0,92145000.0
chr8,92145000.0,92355000.0
chr8,92355000.0,92455000.0
chr8,92455000.0,92625000.0
chr8,92625000.0,92815000.0
chr8,92815000.0,93005000.0
chr8,93005000.0,93095000.0
chr8,93095000.0,93155000.0
chr8,93155000.0,93315000.0
chr8,93315000.0,93425000.0
chr8,93425000.0,93495000.0
chr8,93495000.0,93665000.0
chr8,93665000.0,93815000.0
chr8,93815000.0,93925000.0
chr8,93925000.0,94105000.0
chr8,94105000.0,94155000.0
chr8,94155000.0,94215000.0
chr8,94215000.0,94335000.0
chr8,94335000.0,94485000.0
chr8,94485000.0,94705000.0
chr8,94705000.0,94825000.0
chr8,94825000.0,94925000.0
chr8,94925000.0,95025000.0
chr8,95025000.0,95245000.0
chr8,95245000.0,95335000.0
chr8,95335000.0,95435000.0
chr8,95435000.0,95495000.0
chr8,95495000.0,95595000.0
chr8,95595000.0,95705000.0
chr8,95705000.0,95845000.0
chr8,95845000.0,95935000.0
chr8,95935000.0,96165000.0
chr8,96165000.0,96235000.0
chr8,96235000.0,96345000.0
chr8,96345000.0,96575000.0
chr8,96575000.0,96665000.0
chr8,96665000.0,96745000.0
chr8,96745000.0,96825000.0
chr8,96825000.0,97055000.0
chr8,97055000.0,97165000.0
chr8,97165000.0,97335000.0
chr8,97335000.0,97405000.0
chr8,97405000.0,97575000.0
chr8,97575000.0,97665000.0
chr8,97665000.0,97825000.0
chr8,97825000.0,97905000.0
chr8,97905000.0,98015000.0
chr8,98015000.0,98145000.0
chr8,98145000.0,98205000.0
chr8,98205000.0,98415000.0
chr8,98415000.0,98505000.0
chr8,98505000.0,98695000.0
chr8,98695000.0,98775000.0
chr8,98775000.0,98985000.0
chr8,98985000.0,99205000.0
chr8,99205000.0,99285000.0
chr8,99285000.0,99415000.0
chr8,99415000.0,99655000.0
chr8,99655000.0,99735000.0
chr8,99735000.0,99985000.0
chr8,99985000.0,100065000.0
chr8,100065000.0,100205000.0
chr8,100205000.0,100295000.0
chr8,100295000.0,100455000.0
chr8,100455000.0,100785000.0
chr8,100785000.0,100975000.0
chr8,100975000.0,101105000.0
chr8,101105000.0,101175000.0
chr8,101175000.0,101305000.0
chr8,101305000.0,101395000.0
chr8,101395000.0,101555000.0
chr8,101555000.0,101795000.0
chr8,101795000.0,101885000.0
chr8,101885000.0,102045000.0
chr8,102045000.0,102215000.0
chr8,102215000.0,102345000.0
chr8,102345000.0,102465000.0
chr8,102465000.0,102685000.0
chr8,102685000.0,102785000.0
chr8,102785000.0,103105000.0
chr8,103105000.0,103235000.0
chr8,103235000.0,103645000.0
chr8,103645000.0,103855000.0
chr8,103855000.0,103965000.0
chr8,103965000.0,104075000.0
chr8,104075000.0,104245000.0
chr8,104245000.0,104335000.0
chr8,104335000.0,104445000.0
chr8,104445000.0,104575000.0
chr8,104575000.0,104655000.0
chr8,104655000.0,104775000.0
chr8,104775000.0,104975000.0
chr8,104975000.0,105115000.0
chr8,105115000.0,105295000.0
chr8,105295000.0,105365000.0
chr8,105365000.0,105485000.0
chr8,105485000.0,105565000.0
chr8,105565000.0,105715000.0
chr8,105715000.0,105975000.0
chr8,105975000.0,106125000.0
chr8,106125000.0,106205000.0
chr8,106205000.0,106415000.0
chr8,106415000.0,106545000.0
chr8,106545000.0,106685000.0
chr8,106685000.0,106885000.0
chr8,106885000.0,107105000.0
chr8,107105000.0,107195000.0
chr8,107195000.0,107325000.0
chr8,107325000.0,107435000.0
chr8,107435000.0,107595000.0
chr8,107595000.0,107685000.0
chr8,107685000.0,107805000.0
chr8,107805000.0,107885000.0
chr8,107885000.0,108015000.0
chr8,108015000.0,108315000.0
chr8,108315000.0,108505000.0
chr8,108505000.0,108685000.0
chr8,108685000.0,108945000.0
chr8,108945000.0,109185000.0
chr8,109185000.0,109295000.0
chr8,109295000.0,109425000.0
chr8,109425000.0,109695000.0
chr8,109695000.0,109955000.0
chr8,109955000.0,110015000.0
chr8,110015000.0,110165000.0
chr8,110165000.0,110435000.0
chr8,110435000.0,110485000.0
chr8,110485000.0,110625000.0
chr8,110625000.0,110735000.0
chr8,110735000.0,110895000.0
chr8,110895000.0,110965000.0
chr8,110965000.0,111095000.0
chr8,111095000.0,111145000.0
chr8,111145000.0,111255000.0
chr8,111255000.0,111305000.0
chr8,111305000.0,111435000.0
chr8,111435000.0,111525000.0
chr8,111525000.0,111665000.0
chr8,111665000.0,111765000.0
chr8,111765000.0,111875000.0
chr8,111875000.0,111925000.0
chr8,111925000.0,112045000.0
chr8,112045000.0,112405000.0
chr8,112405000.0,112515000.0
chr8,112515000.0,112685000.0
chr8,112685000.0,112925000.0
chr8,112925000.0,112985000.0
chr8,112985000.0,113155000.0
chr8,113155000.0,113375000.0
chr8,113375000.0,113635000.0
chr8,113635000.0,113845000.0
chr8,113845000.0,113985000.0
chr8,113985000.0,114065000.0
chr8,114065000.0,114355000.0
chr8,114355000.0,114445000.0
chr8,114445000.0,114765000.0
chr8,114765000.0,114915000.0
chr8,114915000.0,115175000.0
chr8,115175000.0,115305000.0
chr8,115305000.0,115425000.0
chr8,115425000.0,115705000.0
chr8,115705000.0,115765000.0
chr8,115765000.0,116475000.0
chr8,116475000.0,116675000.0
chr8,116675000.0,116865000.0
chr8,116865000.0,116935000.0
chr8,116935000.0,117225000.0
chr8,117225000.0,117475000.0
chr8,117475000.0,117635000.0
chr8,117635000.0,117805000.0
chr8,117805000.0,117945000.0
chr8,117945000.0,118065000.0
chr8,118065000.0,118275000.0
chr8,118275000.0,118435000.0
chr8,118435000.0,118565000.0
chr8,118565000.0,118645000.0
chr8,118645000.0,118855000.0
chr8,118855000.0,119085000.0
chr8,119085000.0,119295000.0
chr8,119295000.0,119395000.0
chr8,119395000.0,119675000.0
chr8,119675000.0,119775000.0
chr8,119775000.0,119845000.0
chr8,119845000.0,120115000.0
chr8,120115000.0,120165000.0
chr8,120165000.0,120285000.0
chr8,120285000.0,120325000.0
chr8,120325000.0,120375000.0
chr8,120375000.0,120535000.0
chr8,120535000.0,120625000.0
chr8,120625000.0,120675000.0
chr8,120675000.0,120815000.0
chr8,120815000.0,120965000.0
chr8,120965000.0,121115000.0
chr8,121115000.0,121215000.0
chr8,121215000.0,121535000.0
chr8,121535000.0,121605000.0
chr8,121605000.0,121715000.0
chr8,121715000.0,121845000.0
chr8,121845000.0,121955000.0
chr8,121955000.0,122125000.0
chr8,122125000.0,122265000.0
chr8,122265000.0,122335000.0
chr8,122335000.0,122435000.0
chr8,122435000.0,122575000.0
chr8,122575000.0,122615000.0
chr8,122615000.0,122835000.0
chr8,122835000.0,123105000.0
chr8,123105000.0,123205000.0
chr8,123205000.0,123315000.0
chr8,123315000.0,123375000.0
chr8,123375000.0,123415000.0
chr8,123415000.0,123445000.0
chr8,123445000.0,123795000.0
chr8,123795000.0,123865000.0
chr8,123865000.0,123955000.0
chr8,123955000.0,124055000.0
chr8,124055000.0,124235000.0
chr8,124235000.0,124365000.0
chr8,124365000.0,124615000.0
chr8,124615000.0,124825000.0
chr8,124825000.0,125075000.0
chr8,125075000.0,125175000.0
chr8,125175000.0,125575000.0
chr8,125575000.0,125785000.0
chr8,125785000.0,125865000.0
chr8,125865000.0,125945000.0
chr8,125945000.0,126075000.0
chr8,126075000.0,126155000.0
chr8,126155000.0,126255000.0
chr8,126255000.0,126485000.0
chr8,126485000.0,126605000.0
chr8,126605000.0,126925000.0
chr8,126925000.0,126985000.0
chr8,126985000.0,127185000.0
chr8,127185000.0,127335000.0
chr8,127335000.0,127595000.0
chr8,127595000.0,127945000.0
chr8,127945000.0,128365000.0
chr8,128365000.0,128495000.0
chr8,128495000.0,128785000.0
chr8,128785000.0,128965000.0
chr8,128965000.0,129015000.0
chr8,129015000.0,129085000.0
chr8,129085000.0,129175000.0
chr8,129085000.0,129175000.0
chr9,3135000.0,3205000.0
chr9,3205000.0,3325000.0
chr9,3325000.0,3395000.0
chr9,3395000.0,3525000.0
chr9,3525000.0,3675000.0
chr9,3675000.0,3885000.0
chr9,3885000.0,3985000.0
chr9,3985000.0,4075000.0
chr9,4075000.0,4145000.0
chr9,4145000.0,4215000.0
chr9,4215000.0,4255000.0
chr9,4255000.0,4315000.0
chr9,4315000.0,4465000.0
chr9,4465000.0,4815000.0
chr9,4815000.0,4855000.0
chr9,4855000.0,4985000.0
chr9,4985000.0,5065000.0
chr9,5065000.0,5125000.0
chr9,5125000.0,5215000.0
chr9,5215000.0,5335000.0
chr9,5335000.0,5525000.0
chr9,5525000.0,5725000.0
chr9,5725000.0,5855000.0
chr9,5855000.0,5945000.0
chr9,5945000.0,6105000.0
chr9,6105000.0,6375000.0
chr9,6375000.0,6525000.0
chr9,6525000.0,6615000.0
chr9,6615000.0,6665000.0
chr9,6665000.0,6835000.0
chr9,6835000.0,6895000.0
chr9,6895000.0,7175000.0
chr9,7175000.0,7215000.0
chr9,7215000.0,7495000.0
chr9,7495000.0,7595000.0
chr9,7595000.0,7705000.0
chr9,7705000.0,7905000.0
chr9,7905000.0,8005000.0
chr9,8005000.0,8215000.0
chr9,8215000.0,8365000.0
chr9,8365000.0,8445000.0
chr9,8445000.0,8595000.0
chr9,8595000.0,8705000.0
chr9,8705000.0,9035000.0
chr9,9035000.0,9265000.0
chr9,9265000.0,9385000.0
chr9,9385000.0,9475000.0
chr9,9475000.0,9605000.0
chr9,9605000.0,9785000.0
chr9,9785000.0,9855000.0
chr9,9855000.0,9925000.0
chr9,9925000.0,10325000.0
chr9,10325000.0,10485000.0
chr9,10485000.0,10695000.0
chr9,10695000.0,10785000.0
chr9,10785000.0,10905000.0
chr9,10905000.0,11105000.0
chr9,11105000.0,11255000.0
chr9,11255000.0,11445000.0
chr9,11445000.0,11545000.0
chr9,11545000.0,11725000.0
chr9,11725000.0,11935000.0
chr9,11935000.0,12155000.0
chr9,12155000.0,12285000.0
chr9,12285000.0,12445000.0
chr9,12445000.0,12605000.0
chr9,12605000.0,12745000.0
chr9,12745000.0,12845000.0
chr9,12845000.0,13225000.0
chr9,13225000.0,13515000.0
chr9,13515000.0,13715000.0
chr9,13715000.0,13845000.0
chr9,13845000.0,14165000.0
chr9,14165000.0,14275000.0
chr9,14275000.0,14345000.0
chr9,14345000.0,14395000.0
chr9,14395000.0,14505000.0
chr9,14505000.0,14695000.0
chr9,14695000.0,14775000.0
chr9,14775000.0,14855000.0
chr9,14855000.0,15025000.0
chr9,15025000.0,15235000.0
chr9,15235000.0,15365000.0
chr9,15365000.0,15685000.0
chr9,15685000.0,15845000.0
chr9,15845000.0,16155000.0
chr9,16155000.0,16425000.0
chr9,16425000.0,16505000.0
chr9,16505000.0,16595000.0
chr9,16595000.0,16635000.0
chr9,16635000.0,16965000.0
chr9,16965000.0,17065000.0
chr9,17065000.0,17115000.0
chr9,17115000.0,17245000.0
chr9,17245000.0,17495000.0
chr9,17495000.0,17655000.0
chr9,17655000.0,17825000.0
chr9,17825000.0,17885000.0
chr9,17885000.0,18295000.0
chr9,18295000.0,18485000.0
chr9,18485000.0,18745000.0
chr9,18745000.0,18925000.0
chr9,18925000.0,19055000.0
chr9,19055000.0,19165000.0
chr9,19165000.0,19225000.0
chr9,19225000.0,19325000.0
chr9,19325000.0,19475000.0
chr9,19475000.0,19555000.0
chr9,19555000.0,19705000.0
chr9,19705000.0,19775000.0
chr9,19775000.0,19875000.0
chr9,19875000.0,20095000.0
chr9,20095000.0,20245000.0
chr9,20245000.0,20455000.0
chr9,20455000.0,20545000.0
chr9,20545000.0,20645000.0
chr9,20645000.0,20735000.0
chr9,20735000.0,20865000.0
chr9,20865000.0,21025000.0
chr9,21025000.0,21155000.0
chr9,21155000.0,21225000.0
chr9,21225000.0,21295000.0
chr9,21295000.0,21365000.0
chr9,21365000.0,21405000.0
chr9,21405000.0,21545000.0
chr9,21545000.0,21605000.0
chr9,21605000.0,21725000.0
chr9,21725000.0,21875000.0
chr9,21875000.0,21965000.0
chr9,21965000.0,22065000.0
chr9,22065000.0,22155000.0
chr9,22155000.0,22225000.0
chr9,22225000.0,22325000.0
chr9,22325000.0,22415000.0
chr9,22415000.0,22485000.0
chr9,22485000.0,22715000.0
chr9,22715000.0,23035000.0
chr9,23035000.0,23215000.0
chr9,23215000.0,23585000.0
chr9,23585000.0,23825000.0
chr9,23825000.0,23895000.0
chr9,23895000.0,24115000.0
chr9,24115000.0,24155000.0
chr9,24155000.0,24345000.0
chr9,24345000.0,24385000.0
chr9,24385000.0,24525000.0
chr9,24525000.0,24625000.0
chr9,24625000.0,24695000.0
chr9,24695000.0,24755000.0
chr9,24755000.0,25025000.0
chr9,25025000.0,25155000.0
chr9,25155000.0,25245000.0
chr9,25245000.0,25325000.0
chr9,25325000.0,25485000.0
chr9,25485000.0,25645000.0
chr9,25645000.0,25915000.0
chr9,25915000.0,26025000.0
chr9,26025000.0,26175000.0
chr9,26175000.0,26485000.0
chr9,26485000.0,26765000.0
chr9,26765000.0,26945000.0
chr9,26945000.0,27185000.0
chr9,27185000.0,27415000.0
chr9,27415000.0,27905000.0
chr9,27905000.0,28255000.0
chr9,28255000.0,28415000.0
chr9,28415000.0,28765000.0
chr9,28765000.0,28835000.0
chr9,28835000.0,29175000.0
chr9,29175000.0,29405000.0
chr9,29405000.0,29655000.0
chr9,29655000.0,29975000.0
chr9,29975000.0,30315000.0
chr9,30315000.0,30425000.0
chr9,30425000.0,30475000.0
chr9,30475000.0,30815000.0
chr9,30815000.0,30935000.0
chr9,30935000.0,31085000.0
chr9,31085000.0,31205000.0
chr9,31205000.0,31285000.0
chr9,31285000.0,31375000.0
chr9,31375000.0,31555000.0
chr9,31555000.0,31925000.0
chr9,31925000.0,32185000.0
chr9,32185000.0,32275000.0
chr9,32275000.0,32405000.0
chr9,32405000.0,32585000.0
chr9,32585000.0,32935000.0
chr9,32935000.0,33075000.0
chr9,33075000.0,33255000.0
chr9,33255000.0,33565000.0
chr9,33565000.0,33655000.0
chr9,33655000.0,33705000.0
chr9,33705000.0,33935000.0
chr9,33935000.0,33995000.0
chr9,33995000.0,34285000.0
chr9,34285000.0,34495000.0
chr9,34495000.0,34855000.0
chr9,34855000.0,35025000.0
chr9,35025000.0,35165000.0
chr9,35165000.0,35285000.0
chr9,35285000.0,35565000.0
chr9,35565000.0,35825000.0
chr9,35825000.0,35965000.0
chr9,35965000.0,36155000.0
chr9,36155000.0,36265000.0
chr9,36265000.0,36425000.0
chr9,36425000.0,36575000.0
chr9,36575000.0,36625000.0
chr9,36625000.0,36675000.0
chr9,36675000.0,36895000.0
chr9,36895000.0,36975000.0
chr9,36975000.0,37155000.0
chr9,37155000.0,37255000.0
chr9,37255000.0,37355000.0
chr9,37355000.0,37425000.0
chr9,37425000.0,37545000.0
chr9,37545000.0,37695000.0
chr9,37695000.0,37755000.0
chr9,37755000.0,37965000.0
chr9,37965000.0,38165000.0
chr9,38165000.0,38275000.0
chr9,38275000.0,38485000.0
chr9,38485000.0,38555000.0
chr9,38555000.0,38645000.0
chr9,38645000.0,38775000.0
chr9,38775000.0,38875000.0
chr9,38875000.0,38955000.0
chr9,38955000.0,39115000.0
chr9,39115000.0,39235000.0
chr9,39235000.0,39365000.0
chr9,39365000.0,39475000.0
chr9,39475000.0,39615000.0
chr9,39615000.0,39775000.0
chr9,39775000.0,40035000.0
chr9,40035000.0,40195000.0
chr9,40195000.0,40335000.0
chr9,40335000.0,40415000.0
chr9,40415000.0,40465000.0
chr9,40465000.0,40615000.0
chr9,40615000.0,40755000.0
chr9,40755000.0,40815000.0
chr9,40815000.0,41045000.0
chr9,41045000.0,41215000.0
chr9,41215000.0,41465000.0
chr9,41465000.0,41735000.0
chr9,41735000.0,41965000.0
chr9,41965000.0,42315000.0
chr9,42315000.0,42465000.0
chr9,42465000.0,42555000.0
chr9,42555000.0,42705000.0
chr9,42705000.0,42945000.0
chr9,42945000.0,43115000.0
chr9,43115000.0,43215000.0
chr9,43215000.0,43285000.0
chr9,43285000.0,43625000.0
chr9,43625000.0,43725000.0
chr9,43725000.0,43845000.0
chr9,43845000.0,43975000.0
chr9,43975000.0,44115000.0
chr9,44115000.0,44235000.0
chr9,44235000.0,44335000.0
chr9,44335000.0,44425000.0
chr9,44425000.0,44515000.0
chr9,44515000.0,44655000.0
chr9,44655000.0,44735000.0
chr9,44735000.0,44925000.0
chr9,44925000.0,44965000.0
chr9,44965000.0,45295000.0
chr9,45295000.0,45425000.0
chr9,45425000.0,45745000.0
chr9,45745000.0,45825000.0
chr9,45825000.0,45905000.0
chr9,45905000.0,46005000.0
chr9,46005000.0,46175000.0
chr9,46175000.0,46335000.0
chr9,46335000.0,46745000.0
chr9,46745000.0,46825000.0
chr9,46825000.0,47265000.0
chr9,47265000.0,47515000.0
chr9,47515000.0,47585000.0
chr9,47585000.0,47715000.0
chr9,47715000.0,47845000.0
chr9,47845000.0,48265000.0
chr9,48265000.0,48375000.0
chr9,48375000.0,48455000.0
chr9,48455000.0,48645000.0
chr9,48645000.0,48855000.0
chr9,48855000.0,48975000.0
chr9,48975000.0,49085000.0
chr9,49085000.0,49495000.0
chr9,49495000.0,49885000.0
chr9,49885000.0,50185000.0
chr9,50185000.0,50285000.0
chr9,50285000.0,50435000.0
chr9,50435000.0,50525000.0
chr9,50525000.0,50605000.0
chr9,50605000.0,50665000.0
chr9,50665000.0,50775000.0
chr9,50775000.0,50855000.0
chr9,50855000.0,51015000.0
chr9,51015000.0,51155000.0
chr9,51155000.0,51345000.0
chr9,51345000.0,51475000.0
chr9,51475000.0,51585000.0
chr9,51585000.0,51765000.0
chr9,51765000.0,51905000.0
chr9,51905000.0,51965000.0
chr9,51965000.0,52175000.0
chr9,52175000.0,52305000.0
chr9,52305000.0,52375000.0
chr9,52375000.0,52685000.0
chr9,52685000.0,52825000.0
chr9,52825000.0,53075000.0
chr9,53075000.0,53145000.0
chr9,53145000.0,53255000.0
chr9,53255000.0,53395000.0
chr9,53395000.0,53665000.0
chr9,53665000.0,53755000.0
chr9,53755000.0,53835000.0
chr9,53835000.0,53885000.0
chr9,53885000.0,53995000.0
chr9,53995000.0,54125000.0
chr9,54125000.0,54185000.0
chr9,54185000.0,54325000.0
chr9,54325000.0,54505000.0
chr9,54505000.0,54605000.0
chr9,54605000.0,54735000.0
chr9,54735000.0,54825000.0
chr9,54825000.0,55035000.0
chr9,55035000.0,55105000.0
chr9,55105000.0,55225000.0
chr9,55225000.0,55325000.0
chr9,55325000.0,55405000.0
chr9,55405000.0,55545000.0
chr9,55545000.0,55945000.0
chr9,55945000.0,56025000.0
chr9,56025000.0,56205000.0
chr9,56205000.0,56415000.0
chr9,56415000.0,56555000.0
chr9,56555000.0,56635000.0
chr9,56635000.0,56885000.0
chr9,56885000.0,57075000.0
chr9,57075000.0,57155000.0
chr9,57155000.0,57205000.0
chr9,57205000.0,57355000.0
chr9,57355000.0,57435000.0
chr9,57435000.0,57525000.0
chr9,57525000.0,57665000.0
chr9,57665000.0,57765000.0
chr9,57765000.0,57845000.0
chr9,57845000.0,57925000.0
chr9,57925000.0,58005000.0
chr9,58005000.0,58205000.0
chr9,58205000.0,58315000.0
chr9,58315000.0,58375000.0
chr9,58375000.0,58535000.0
chr9,58535000.0,58575000.0
chr9,58575000.0,58715000.0
chr9,58715000.0,58865000.0
chr9,58865000.0,59025000.0
chr9,59025000.0,59155000.0
chr9,59155000.0,59255000.0
chr9,59255000.0,59355000.0
chr9,59355000.0,59485000.0
chr9,59485000.0,59575000.0
